nome;contato;responsavel;valor;data_inicio;rede_social;origem;indicado_por;setor_indicado;plano;pipeline;observacoes
Tecprint;64981187215;;;2024-10-14;;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Status 1: Enviado Mensagem 14/10/2024
Furacão;6436132273;;;2024-08-06;CDL;Organico;;;Plano Empresarial;Novos Leads;[Controle de CRM 2026 (1).xlsx > CRM (Empresas) > Empresas > linha 84] Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) || [Controle de CRM 2026 (1).xlsx > CRM (Empresas) > Empresas > linha 217] Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CLAUDIO WITER FERREIRA PEREIRA
CSJ - Fabricas de Rações;64992425610;;;2024-08-14;Field Sales;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: Prospecção | Cidade: RIO VERDE | Contato pessoa: Grazyelly | Status 1: Enviamos mensagem para o RH
DISTRIBUIDORA SUDOESTE;6421018000;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: EUNICE ARANTES ABIB
TERRIL TRANSPORTES;6436223030;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ELI AMÉRICO DE PAULA/ LEE AMÉRICO DE CASTRO
PRO-REMEDIOS DISTRIBUIDORA.;6430160017;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CLEIDSON GODOY DE OLIVEIRA
CATEC;6436212525;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MAURO DE O. SOUZA/CELMO G. DE OLIVEIRA
LOJAS MARINA;6436120434;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MAURO DIAS DE ARAUJO
BABYLANDIA;6436232776;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ZELIA
SONHO MEU;6436121958;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARLUCE CARVALHO RODRIGUES
OTICAS DINIZ;6436133200;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ALESSANDRA LOURENCO OLINTO ROCHA
VILLAGE CALCADOS - POPULAR;6436021420;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: RONIMAR DA SILVA MORAES
KALANGO TANGO;6436021734;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CRISTIAN JOSE VILLAR LOPES
RIO VERDE FERRAMENTAS E ACESSORIOS;6436231047;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ANDRE FERREIRA DA SILVA/ ALINY OLIVEIRA DIAS
D'CASA DISTRIBUIDORA DE PRESENTES;6436225485;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: RENATA BORGES TRINDADE
ICRI-INSTITUTO DE CARDIOLOGIA;6436230123;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: PAULO ROBERTO FERREIRA TARTUCE/JOAO PAULO S. JUNIO
VIA ANIMALE PET SHOP E CLINICA VETERINARIA;6492797093;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LYDIANNA GOULART MACHADO / LUCIVALDO REZENDE MACHADO | Status 1: Enviado mensagem
JOTAEME;6436212373;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JAIR JOSE DE SOUSA
LOC CENTER;6436133782;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: BRUNO GUIMARAES LIMA MORAES/DONIZETE DIVINO SILVA MORAES
RACOES RIO;6436214122;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARCUS CABRAL VIEIRA
POLI TINTAS;6436211773;;;2024-12-05;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CARLOS ALBERTO BUENO FERREIRA
A POPULAR CALCADOS;6436235044;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARIA AMELIA PEREIRA FERNANDES
GALERA TENNIS;6436134153;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: NISSAN PIRES CANGUSSU
MUNDO OTICO;6436131377;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: NILTON PEREIRA DA SILVA
CONQUISTA SUPERMERCADO;6436201000;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LEANDRO
HOSPITAL EVANGELICO DE RIO VERDE;6436114600;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: PRESIDENTE: LUCIANO MATEUS RIBEIRO
A IDEAL TECIDOS;6436213294;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: GERALDO MARQUES DE LIMA/ROSANGELA APªSILVA MARQUES DE LIMA
MOVEIS CASA FORTE;6430501714;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: SERGIO CUNHA CAMPOS/ SONIA CUNHA CAMPOS
VIVACE;6436218060;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LEANDRO ANGEL GASQUES RODRIGUES/ELCIO NUNES DE SOUZA JUNIOR
DROGARIA SANTA MARCIA;6436136313;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LASARO JOAQUIM DE CARVALHO/MARCIO FERREIRA MARQUES
MERCADAO DA ELETRONICA;6436212700;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: PEDRO VALDIR CARRER
SUL MAGAZINE;6436213102;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARCIANO JOSE CIBULSKI
POLY JOIAS;6436213937;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: PAULO
ESCRITORIO IDEAL CONTABILIDADE;6436297911;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: MONTIVIDIU | Contato pessoa: JOAOA ANTONIO PEREIRA
XEROX AVENIDA;6436214598;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ROBSON LUIZ ZANELATTO
COLEGIO PROTAGORAS;6430501529;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: WILLIAN ARANTES DE SOUZA
LE BOMBOM;6436216074;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LILIANA RODRIGUES LEAO CRUVINEL /NADIA RODRIGUES LEAO MARTINS
CINDERELA CALÇADOS;6436211920;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JOSINO
OTICAS DINIZ;6436131514;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ALESSANDRA LOURENÇO OLINTO ROCHA
TARANTELLA PIZZARIA;6436215255;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CLEA LUCIA EVANGELISTA NASCIMENTO/MARIA JOSE EVANG
FUJIOKA;6439011000;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: SUSSUMI FUJIOKA
ELETRO UTIL;6436211515;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LENITA
UNIMED RIO VERDE;6421014900;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ALEXANDRE/APARECIDA
FELIZ TOK;6436232650;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: GILDA MEIRA COELHO MENEZES
IMOBILIARIA PORTO SEGURO;6436213608;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: KATIA REGINA QUIXABEIRA DA SILVA
CENTRO DE TOMOGRAFIA COMPUTADORIZADA;6436130769;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: PAULO ROBERTO FERREIRA TARTUCE
GUIMARAES JOIAS E ACESSORIOS;6430506441;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: FERNANDA PEREIRA ALMEIDA GUIMARÃES 03435667109
JOSE DA CRUZ IMOVEIS;6436131375;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JOSE SEBASTIAO DA CRUZ
PROCON;6436028600;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARCOS TOMAS OLIVEIRA
SUPERMERCADO DOS CALÇADOS;6436215039;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: NISSAN PIRES CANGUSSU
BURALLI BOUTIQUE;6436211978;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: RAQUEL BURALLI BRANDAO
SUPERTETO;6436211598;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CAIRO ANTONIO VIEIRA
O BOTICARIO;6430515105;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: SANDRA LEAO GUERRA MARTINS/LINCOLN MARTINS SILVA(PROCURACÃO)
LOJAS RUBINI;6436134397;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: WALMIR
PAX RIO VERDE;6436203100;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CARLOS ALBERTO/DEZIA GONCALVES/SOLANGE CAIXETA
REAL JURIDICA ASSESSORIA EM RECUPERAÇAO DE CREDITO;6421019900;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ELIANE FATIMA BERNARDI/EDILSON GOMES BEVENUTO
UNIODONTO DE RIO VERDE;6436213688;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: VICENTE JOSE ROSA MUNIZ
SUL STORE;64981200707;;;2024-10-14;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARCIANO JOSE CIBULSKI | Status 1: Enviado Mensagem 14/10/2024
EXPRESSO LIGEIRINHO;6430504223;;;2024-10-14;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: EDUARDO RAMOS DE OLIVEIRA SOUZA | Status 1: Enviado Mensagem 14/10/2024
TECH SHOP INFORMATICA;6436234281;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: AUGUSTO CESAR COSTA MACEDO/MARCOS ROBERTO GOMES
DOMINET;6436131148;;;2024-10-14;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MAURICIO SLAVIERO / MICHEL EDUARDO VALDUGA | Status 1: Enviado Mensagem 14/10/2024
OTICAS UNIMAR;6436210025;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LUIZMAR LUCIANO DA SILVA /CAMILA KARINE MIRANDA ARAUJO
FARMÁCIA NOSSA SENHORA DA PENHA LTDA;6436210710;;;2024-08-08;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: WALDECY | Status 1: Não atendeu e enviamos mensagem, esperando resposta.
FARMACIA GUIMENES;6436211077;;;2024-01-01;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: NEIDE DARC GUIMARAES MENEZES | Status 1: Não atendeu e o número não e de WhatsApp
REAL IMOVEIS;6436214050;;;2024-08-08;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JOAO CRUVINEL GUERRA | Status 1: Falamos com a Elisangela, ela não quis passar o contato do Gerente, pegou nosso contato para ele nos retornar.
CLINICA RADIOLOGICA DE RIO VERDE;6436210905;;;2024-08-08;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: FERNANDO DE OLIVEIRA CASTRO/GILBERTO SANTO COTIAN | Status 1: Não atendeu e enviamos mensagem, esperando resposta.
JOIAS AQUINO;6436211965;;;2024-08-09;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: IDALICIO ALVARES DE AQUINO | Status 1: Falamos com a Daiane, ela não quis passar o contato do Gerente, pegou nosso contato para ele nos retornar.
OTICAS JOTAKA;6436211943;;;2024-08-09;CDL;Organico;;;Plano Empresarial;Cancelado;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: KEILA DA CUNHA CASTRO/ LUIZMAR LUCIANO DA SILVA | Status 1: Falamos com a Keila Gerente, disse que não tem interesse em fazer o plano nesse momento.
COLEGIO EDUCAR BRASIL RIO VERDE;6436242600;;;2024-08-08;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JEAN MICHAEL MARQUES PEREIRA | Status 1: Não atendeu e enviamos mensagem, esperando resposta.
OTICA COLIRIO;6436215530;;;2024-08-08;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: GISELY ANDRADE PEREIRA | Status 1: Não atendeu e enviamos mensagem, esperando resposta.
NEUZA CABRAL;6436127740;;;2024-10-14;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: NEUZA FERREIRA CABRAL | Status 1: Enviado Mensagem 14/10/2024
