nome;contato;responsavel;valor;data_inicio;rede_social;origem;indicado_por;setor_indicado;plano;pipeline;observacoes
SO GELO DISTRIBUIDORA;6436224499;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ANTONIO CARLOS FERREIRA DA SILVA
MAFER MÓVEIS PARA ESCRITÓRIO;6436123069;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JAYME GOMES BARBOSA
GILENGE PRE MOLDADOS;6436238784;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LAZARO A. SILVA NETO/JOAO JOSE V.DE ANDRADE
HOME IMOVEIS;6436133000;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ELENITA DE MELO SOUZA
DRA. SUENY APARECIDA DE SOUSA;64992178448;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: SUENY APARECIDA DE SOUSA
CDL RIO VERDE/GO;6436210676;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MICHELLE JORGE
IMOBILIARIA REI;6421010800;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: VALERIA
CEUSG;6430512026;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: RAFAELA FERNANDES NASCIMENTO
CASA DOS MOTORES;6436230707;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: WAYNER AVILA
CICLOMOTOS;6436234175;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: DIEGO GABRIEL MEDEIROS SOUZA
BIO-NUTRI AGRO TECNOLOGIA;6430501227;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: EDSON MACEDO DE SOUZA
ZS LOCACAO;6436231224;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ZINOVEY SNEGIREV
ESPETINHOS TRADICAO;64992767932;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JOAO ROQUE DA SILVA JUNIOR | Status 1: Enviado Mensagem 15/10/2024
LUBRICAR LUBRIFICANTES E FILTROS;6436217007;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARCELO MARQUES VIEIRA/STAEL DO NASCIMENTO PEREIRA
POSTO ECONOMIA;6430519201;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ADEMAR MARIANO BARBOSA NETO
PLANTIMAQ IMPLEMENTOS AGRICOLAS;6436236240;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: EURICO ALVES / AFONSO GONÇALVES ALVES DE OLIVEIRA NETO
FERRAGISTA LARA;6436021155;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CASSIO FERREIRA DOS SANTOS
AGRIDISCO;6436131000;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JALLESON PEREIRA BARBOSA
RICARDO PNEUS;6436210826;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: RICARDO MEDEIROS CAVENAG
REAL AR CONDICIONADO;64999740977;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: PEDRO VIEIRA DOS SANTOS NETO
2L AUTO PARTS;64992434306;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LUIZ RICARDO CRUVINEL OLIVEIRA
RADIO MORADA DO SOL;6436214433;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JANETTE NASCIMENTO/MARILENE NASCIMENTO/RENATA NASCIMENTO
ABOBRAO COMERCIO CONSTRUCAO;6421410522;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LATOYA CONCEICAO DE JESUS
ABOBRAO LOCADORA;6436130121;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CLEITON COELHO DOS SANTOS/WILKER SANTOS GOUVEIA
SOLARIO PISCINAS;6421424948;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: VIVIANE PARISE CORREA
FACIL LOC;64992117554;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MAYARA CARLOS BORGES CABRAL | Status 1: Enviado Mensagem 15/10/2024
WB AUTO CENTER;6436236130;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: BELKIS MARTINS FERREIRA
POSTO ABOBRAO;6436214354;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CLEITON COELHO DOS SANTOS
MADEFER;6436211140;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: RONI VON
IRRIGUE SOLUCAO EM IRRIGACAO;64992048268;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: KAMILLA APARECIDA SILVA BARBOSA | Status 1: Enviado Mensagem 15/10/2024
PAU DA MATA MADEIRAS;6436116556;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: FLAVIO REIS REZENDE/ RENATA REIS REZENDE
PREMIER AR CONDICIONADO;6430500090;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ADRYANNE GARCIA DUARTE
SOLUT AR CONDICIONADO;6432133176;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ANGELA MARIA ALVES DE SOUZA
AGROMAR TRANSPORTES;6436234455;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ERICA CRISTINA MARQUES
JC PARTS;6436131144;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JULIO CESAR DO COUTOSILVA
ARLOS AUGUSTO CRUVINEL;64999818604;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ARLOS AUGUSTO CRUVINEL
LLEC MONTAGENS INDUSTRIAIS;6436122978;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ELIO GOMES DE SOUSA/CIVANOA BORGES BATISTA
ESCRITORIO DE ADVOCACIA DR WOLCER FREITAS MAIA;6436224307;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: WOLCER FREITAS MAIA
EXATA ADMINISTRACAO E SERVICOS;6430514020;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LUCIANA BARBOSA MARTINS
CLUBE CAMPESTRE;6436110430;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MOACIR QUEIROZ DE OLIVEIRA
HORMONAL LABORATORIO DE ANALISES E CITOPATOLOGIA;6436027300;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: HINDENBURG CRUVINEL GUIMARAES DA COSTA
SAO FRANCISCO CLINICA VETERINARIA;6436217010;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MURICI BELO SEGATO
FASHION STORE RV;64992694754;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: APARECIDA ALINE DE PAULA
HOSPITAL SANTA TEREZINHA;6436200601;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARCOS ROMERIO CRUVINEL NASCIMENTO
DM LOCACAO DE EQUIPAMENTOS PARA CONSTRUCAO CIVIL;6436133404;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MANOEL ARAUJO DE ALMEIDA/ DANILLO OLIVEIRA ARAUJO
REGIVEL;6436215200;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: SUSANA ASSIS CAMPOS MAIA
AUTHENTIC DENTAL ARTS;6436225541;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LENILDA MARTINS CABRAL
IDEE SOLUCOES DIGITAIS;6430501932;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: RHODOLPHO DE PAULO SOUSA E SILVA
KAMOGAWA EMPREENDIMENTOS;6436131198;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ERIKA NUNES KAMOGAWA
MICHIGAN ENGLISH COURSE;6436132158;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MESSADI CRUVINEL SALEH GUERRA/PATRICIA SALEH GUERRA
ESTACOES RUBIA RAMALHO;64992783560;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: RUBIA CARLA RAMALHO | Status 1: Enviado Mensagem 15/10/2024
TECPRINT;6436021191;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LUCAS BATISTA DE SOUSA
TICO MAQUINAS;64999878393;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: HEROTIDES PAULINO SOBRINHO | Status 1: Enviado Mensagem 15/10/2024
DROGARIA MODELO;6436239848;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: NEURIMAR REZENDE DA COSTA OLIVEIRA
DROGARIA SAO FRANCISCO;6436231792;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: HUGO WANDERSON SANTIAGO DE MOURA MORAIS
LUSAH EMPREENDIMENTOS IMOBILIARIOS;6421418447;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: SARAH MARTINS DO VALE
RV 02 EMPREENDIMENTOS IMOBILIARIOS;64981006944;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: SARAH MARTINS DO VALE | Status 1: Enviado Mensagem 15/10/2024
SPE JARDIM EUROPA;6436223600;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: EMMANOEL FELIPPE CAPPARELLI
CLÍNICA VETERINARIA SÃO LAZARO;6436212131;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ALBERTO GUERRA DE MORAES
PAULO ROBERTO BUFON-GRUPO SEGREDO;6436123700;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: PAULO ROBERTO BUFON
RV EMPREENDIMENTOS IMOBILIARIOS;6441416030;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: SARAH MARTINS DO VALE
SPE CAMPOS ELISIOS;6436223600;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JULIO CESAR CAPPARELLI
SARICO MATERIAIS PARA CONSTRUCAO;6436117900;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ELTON DE ALMEIDA
POSTO DO TREVO;6436124698;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ROMERIO PEREIRA BORGES/JULIA MARA TOME BORGES0
NUCLEO AGRICOLA;6436022121;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: RICARDO BONACIN PIRES
ASTRACO;6436122278;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: VANDERLI CAETANO
DROGARIA GOIAS;6436211174;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: BRAZ CARVALGO PERES
BATERAUTO;6436123041;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: RODRIGO PAIM COSTA/ROGERIO PAIM COSTA
LG MANGUEIRAS E PARAFUSOS (BRASIL MANGUEIRAS);6436023131;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: AELIAMAR MARIA DA SILVA CABRAL/ LUCINEIDE BORGES DOS SANTOS
RIO VERDE MANGUEIRAS, PARAFUSOS & FERRAMENTAS;6436124500;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JOAO ANT. P DA SILVA/IRANI DA SILVA/LUCIENE EUNICE
CONTROLTECH AUTOMACAO INDUSTRIAL;64930181990;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: HUGO FRANCO DOMINGUES
FARMACIA SAO GABRIEL;6436124290;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARLIS SILVEIRA OLIVEIRA
AUTO ELETRICA E PEÇAS POTENCIA;6436120709;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: GILBERTO ALMEIDA BARBOSA
MATER TRANSPORTES;6436225841;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARCIA TERRA DA SILVA
GOIALATAS;6436208100;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MAURO CELIO DE ANDRADE
RIVER MAQ;6436232108;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: DIRCEU LACERDA
NUTRISAL AGRICOLA E ANIMAL;6436207100;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: FAUSTO GIROTTO RIBEIRO/ FABIO GIROTTO RIBEIRO
MEGA DIESEL;6436233931;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JOAO DIVINO FERREIRA DE MELO
LIPPERT PECAS AGRICOLAS;6430505060;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CLENIR LIPPERT / ARIANE LIPPERT
METTA DISTRIBUIDORA DE PECAS;64999960111;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JONAS ALVES DE SOUZA FILHO | Status 1: Enviado Mensagem 15/10/2024
FLAVIO AUTO PECAS;6421410619;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: FLAVIO ALVES RODRIGUES
CASA DO PINTOR;6436233285;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: MARCUS VINICIUS MORAES DE SOUZA
BORGES ASSESSORIA;64993464507;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LUCAS BORGES OLIVEIRA | Status 1: Enviado Mensagem 15/10/2024
VITROL VIDRACARIA;6436235970;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LUISMAR OLIVEIRA VIEIRA
SUDOESTE LOCADORA;6421010080;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: BRUNO FERREIRA ABIB
PILAR MATERIAIS PARA CONSTRUCAO;6436210705;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: ROBERTO LUIS DE OLIVEIRA/JEFFERSSON R. DE OLIVEIRA
MUSSULIN NEGOCIOS IMOBILIARIOS;6430504603;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: JOSE CARLOS SEVERIANO DOS SANTOS
CONSULTORIO ODONTOMED;6436122979;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: FERNANDA BARBOSA CAMPOS
CONSULTORIO ODONTOLOGICO DRª LUCIANA;6436130977;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LUCIANA BARBOSA LIMA
NATALIA MODAS;6436211470;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: DEBORA MARTINS DE MORAES ARANTES/ELSON ROSA ARANTES
ROTA 66 GO;6432137203;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: BELKIS MARTINS FERREIRA
CENTER PECAS E MECANICA;6436291309;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: MONTIVIDIU | Contato pessoa: OZIEL BEZERRA DA SILVA/SIMONE LEITE SOUZA SILVA
CASA RAMOS DE LIMA;6436026300;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: CLODOALDO RAMOS SOARES
COLEGIO DNA SISTEMA HERCULES DE EDUCACAO;6436216410;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: HERCULES MOURA MARTINS
GUIA ACHE RAPIDO;6436131111;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: AUDIRLENY SILVA CABRAL
FC CEREAIS;6430507557;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: FABIO DONIZETE CRUVINEL DE CARVALHO
ODONTO EXCELLENCE;6421410863;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: WALTEAM SILVA SOUSA
CONSTRUTORA MARANGONI;64981434024;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: FELIPE DE JESUS MARANGONI | Status 1: Enviado Mensagem 15/10/2024
VITRINE IMOVEIS;64984061031;;;;CDL;Organico;;;Plano Empresarial;Em Contato;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: RIO VERDE | Contato pessoa: LUIZ FERNANDO SOUZA FERREIRA | Status 1: Enviado Mensagem 15/10/2024
AEROTEX AVIACAO AGRICOLA;6436123431;;;;CDL;Organico;;;Plano Empresarial;Novos Leads;Origem: Controle de CRM 2026 (1).xlsx > CRM (Empresas) | Canal original: CDL | Cidade: MONTIVIDIU | Contato pessoa: RUY ALBERTO TEXTOR/ADRIANE FIGHERA TEXTOR/ROBSON ANDRE TEXTOR
