nome;contato;responsavel;valor;data_inicio;rede_social;origem;indicado_por;setor_indicado;plano;pipeline;observacoes;source_file;source_sheet;source_group;source_row
Elimar Alves de Lima;6496429488;WILLYAN;;2026-05-20;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;185
Ana Cláudia de Moraes Silva;6493305442;ELVISLANIA;;2026-05-21;Instagram;Pago;;;;Fechado;FECHADO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;186
Reila;64981218657;MARIA CLARA;;2026-05-21;Instagram;Pago;;;;Fechado;FECHADO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;187
Jannyfer;6493184645;WILLYAN;;2026-05-21;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;188
Maria Abadia;64981017554;ELVISLANIA;;2026-05-21;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;189
Rossana Pignata;64992265860;MARIA CLARA;;2026-05-21;Instagram;Pago;;;;Follow-Up;N ME RESPONDE;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;190
Michelle;64992916036;WILLYAN;;2026-05-21;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;191
Maria Gusatti;64992412973;ELVISLANIA;;2026-05-21;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;192
Gleice Kelly;64992534697;MARIA CLARA;;2026-05-21;Instagram;Pago;;;;Follow-Up;DISSE QUE IA VER COM O ESPOSO POREM NAO ME RESPONDEU MAIS E SO VIUALIZAR;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;193
Mariana Fontes;6492582371;ELVISLANIA;;2026-05-22;Instagram;Pago;;;;Follow-Up;Só queria informações;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;194
Maria Juscelia;6492227400;WILLYAN;;2026-05-22;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;195
Aline Pereira Da Silva;64992783807;ELVISLANIA;;2026-05-25;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;196
Jamiles dos santos de oliveira;6499776657;MARIA CLARA;;2026-05-26;Instagram;Pago;;;;Follow-Up;MARCOU PARA IR VISTAR QUANDO FUI N ME ATENDEU E NEM ME RESPONDE MAIS;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;197
Renata de Almeida Silva;6493217007;WILLYAN;;2026-05-26;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;198
Wendy Sabriny de Paula Campos;64992589306;MARIA CLARA;;2026-05-26;Instagram;Pago;;;;Apresentação/Negociação;entrei em ctt disseq que tinha interesse expliquei os beneficios a mesma ficou de me da uma resposta porem nao me responde mais;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;199
Zuleide de Oliveira mas pode mim chamar de Leda;6484393564;WILLYAN;;2026-05-27;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;200
Liziany Paula;64999351217;ELVISLANIA;;2026-05-27;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;201
Lorraine Martins Alves;64993472164;MARIA CLARA;;2026-05-27;Instagram;Pago;;;;Fechado;FECHADO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;202
Priscilla Ferreira de Paulo;6496142216;WILLYAN;;2026-05-27;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;203
Juliana Neris da Cruz;6499656655;ELVISLANIA;;2026-05-28;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;204
Jose Junior;6499603411;MARIA CLARA;;2026-05-28;Instagram;Pago;;;;Fechado;FECHADO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;205
Fabiana pinto dos Santos;6493247189;WILLYAN;;2026-05-28;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;206
Larica Lima;6492743472;ELVISLANIA;;2026-05-28;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;207
Maryane Lima;6481094458;MARIA CLARA;;2026-05-28;Instagram;Pago;;;;Follow-Up;nao tem whatssapp e nem atende ligação;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;208
Suely Antunes;6499646412;WILLYAN;;2026-05-29;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;209
Bruna Pereira Dias;64993254387;ELVISLANIA;;2026-05-29;Instagram;Pago;;;;Não tem interesse;Cliente não quer fazer por agora;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;210
Weslayne Oliveira;6492316446;MARIA CLARA;;2026-05-30;Instagram;Pago;;;;Follow-Up;ficou de manda a localização porem n espondeu mais;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;211
Leuciene;6493310666;WILLYAN;;2026-06-01;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;212
Lorena santos;6493070422;ELVISLANIA;;2026-06-01;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;213
Leandro dias guerreiro;6496540337;MARIA CLARA;;2026-06-01;Instagram;Pago;;;;Fechado;FECHADO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;214
Pamella dos Santos Tavares;6484074475;WILLYAN;;2026-06-02;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;215
Wêdson Luis;6496090015;ELVISLANIA;;2026-06-02;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;216
Clarice Pedrosa;6499879980;MARIA CLARA;;2026-06-02;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;217
Maria Divina Oliveira Govea;6492846465;WILLYAN;;2026-06-02;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;218
Weslayne Fernandes;6492187764;ELVISLANIA;;2026-06-02;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;219
Marivone Augusta Borges Tartuce;6492152495;MARIA CLARA;;2026-06-03;Instagram;Pago;;;;Fechado;FECHADO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;220
Geralda Maria dos Reis;6492108636;WILLYAN;;2026-06-08;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;221
Elias de Oliveira;6496459022;MARIA CLARA;;2026-06-08;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;222
Silmair Duarte da Silva;6484310430;WILLYAN;;2026-06-08;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;223
Renata Lopes Guerra;6484294617;ELVISLANIA;;2026-06-09;Instagram;Pago;;;;Fechado;FECHADO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;224
Antonia Souza da Silva;6492666264;MARIA CLARA;;2026-06-09;Instagram;Pago;;;;Follow-Up;marcou para ir ate ela na segunda dia 15/,06;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;225
Marcos Antônio;6481224433;WILLYAN;;2026-06-10;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;226
João da Soledade Castro Silva;6292910571;ELVISLANIA;;2026-06-11;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;227
Jogreci machado;6492533907;MARIA CLARA;;2026-06-11;Instagram;Pago;;;;Fechado;FECHADO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;228
Jose Antonio;64992924993;WILLYAN;;2026-06-12;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;229
Gilvany Ferreira;64992913477;ELVISLANIA;;2026-06-15;Instagram;Pago;;;;Follow-Up;EM ANDAMENTO;Controle de Contratos Gerados pelo Marketing 2026 (1).xlsx;Vendas;Redes sociais trafego pago;230
FERNANDA MARTINS FERREIRA;64992696760;WILLYAN;;2025-03-01;Indicação Colaborador;Indicação;JOYCE CARDOSO;RECUP. EXTERNA;;Follow-Up;EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;5
ELIZANETE PEREIRA DOS ANJOS;64996166906;WILLYAN;;2025-03-01;Indicação Colaborador;Indicação;JOYCE CARDOSO;RECUP. EXTERNA;;Não tem interesse;CLIENTE NÃO DEMOSTRA INTERESSE, LIGOU E PASSOU MSG VARIAS VEZES | SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;6
JOANITA GOMES DA CRUZ;64996235010;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;HENRIQUE DANIEL;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;7
VALDEILDE LOPES DA SILVA;64992054941;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;ROGERIO COELHO;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;8
MIQUEIAS;64992308586;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;KELLY;MED SAÚDE;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;9
VALDIRENE JOSE DE OLIVEIRA;64993424016;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;MARIA EDUARDA B.;MED SAÚDE;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;10
MARCIEL;64981290537;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;Não att, nem responde zap | SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;11
ANA PAULA;64992007909;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;Cliente informou que não quer saber do plano e que é para tirar seu nome da lista, ultimo contato 24/03/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;12
ADSON;77988000854;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;13
CARLOS;64992231473;WILLYAN;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;14
ADRIANO VALENTINO;64992018865;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;RICARDO RAMOS;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;15
THIAGO;64992784336;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;RICARDO RAMOS;COBRANÇA;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;16
CIRLENE;64992177076;WILLYAN;;2026-03-24;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;Cliente não responde mensagens e não atende ligações, ultimo contato no dia 24/03/2026 | ENCERRADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;17
MARILENE BRITO;64992260048;LEIDIMAR;;2025-03-01;Indicação Colaborador;Indicação;LUIZ CARLOS;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;18
LUZENIR;64996583656;THALYA;;2025-03-01;Indicação Colaborador;Indicação;ROGERIO COELHO;COBRANÇA;;Não responde;ULTIMO CONTATO COM A CLIENTE FOI DIA 04 DE ABRIL DE 2025 E A CLIENTE APRESENTOU NÃO TER INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;19
JOSE CAIRO;64992378665;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;JOSE CORREIA;COBRANÇA;;Não tem interesse;Representante Elvislania apresentou plano, disseram que iriam pensar porem agora não atende e não responde as msg. | SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;20
VALDIMEIRE;64993034826;THALYA;;2025-03-01;Indicação Colaborador;Indicação;PAULO CAXETA;COBRANÇA;;Follow-Up;TENTEI CONTATO NOVAMENTE, POIS A CLIENTE TINHA POSTO MENSAGEM TEMPORARIA;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;21
CLAITON MIRANDA ROCHA;64993384673;THALYA;;2025-03-01;Indicação Colaborador;Indicação;HENRIQUE DANIEL;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;22
RC ASSISTÊNCIA;64992630752;LEIDIMAR;;2025-03-01;Indicação Colaborador;Indicação;JESSICA;CONVÊNIOS;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;23
MARINEI ANTONIA;64993387588;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;JESSICA;CONVÊNIOS;;Não tem interesse;Numero de telefone ixesistente,não possui whatsapp. | PERDIDO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;24
ZENITA MOROSKOKI;6792327116;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;JESSICA;CONVÊNIOS;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;25
MARIA LUCIENE FERREIRA DE OLIVEIRA;64993445254;LEIDIMAR;;2025-03-01;Indicação Colaborador;Indicação;HENRIQUE DANIEL;COBRANÇA;;Follow-Up;;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;26
BODIN SALES;64999221105;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;RICARDO RAMOS;COBRANÇA;;Não tem interesse;Representante Elvislania fez visita, cliente não deu nenhuma atenção. | SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;27
MARILENE;64992362963;THALYA;;2025-03-01;Indicação Colaborador;Indicação;WILZIANE;ASSISTENTE;;Fechado;CLIENTE VEIO NO ESCRITORIO E FECHOU CONTRATO COM RENATA DA RECEPÇÃO | FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;28
ROSE;64992496403;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;Não tem interesse | SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;29
ROANA MARQUES/ CLAUDIO MARQUES;64992217573;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;HENRIQUE DANIEL;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;30
FRANCISCA;64993191901;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;Numero não tem zap | PERDIDO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;31
IÊDA;64922340846;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;PAULO CAXETA;COBRANÇA;;Não tem interesse;Numero não tem zap | PERDIDO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;32
MAURO;64992340846;THALYA;;2025-03-01;Indicação Colaborador;Indicação;PAULO CAXETA;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;33
MAURO;64992785901;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;Cliente disse que está no plano dos pais. | SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;34
MARIA GONÇALVES DE MOURAO;64992355450;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;ELCIAS;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;35
MARIA JOSE;64992827347;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;36
LEILA;64999595163;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Follow-Up;Mandei mensg, aguardando resposta, cliente fez o plano | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;37
DHIENYS PEDROSO;6499502306;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;VALDEMIR;COBRANÇA;;Follow-Up;Liguei mandei mensagem, não att e nem responde | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;38
TAIS;64992115957;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Follow-Up;aguardando resposta | EM ANDAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;39
ADORIL;64992620737;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;RICARDO RAMOS;COBRANÇA;;Apresentação/Negociação;Cliente ficou de fechar em janeiro 2026, tentando marcar horário, mas não tenho retorno, AGUARDANDO RESPOSTA | EM ADAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;40
ARQUIMEDES;64993097296;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Apresentação/Negociação;Cliente ficou de acertar umas coisas para depois fazer o plano, falei com cliente, mas não obtive resposta | EM ADAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;41
ADRIANA;64981227076;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;Cliente disse que o esposo não tem interesse por enquanto | SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;42
REGINALDO;64984573955;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;HENRIQUE DANIEL;COBRANÇA;;Não tem interesse;Cliente está indeciso,clientequercolocaro irmao, informei sobre o plano premium, o mesmo, não quer | EM ADAMENTO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;43
NATALIA/WEDER;64981245145;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;JESSICA;CONVÊNIOS;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;44
LETICIA;6484791990;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;JESSICA;CONVÊNIOS;;Não tem interesse;nao tem interesse | SEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;45
LIVIA;64999424308;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;EDSON;FUNERÁRIA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;46
ELIDA;64992270225;THALYA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;CLIENTE NÃO TEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;47
IVONE;6499986562;THALYA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Follow-Up;CLIENTE ESTA COM O VENDEDOR WILLYAN;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;48
NARA;6493363815;THALYA;;2025-03-01;Indicação Colaborador;Indicação;RENATA;COBRANÇA;;Não responde;ULTIMO CONTATO DIA 11 DE AGOSTO DE 2025,FEITA VARIAS TENTATIVAS E SEM RESPOSTA;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;49
ERCILENE;64992682138;THALYA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Fechado;FEITO VARIAS LIGAÇÕES, CLIENTE NÃO TEM WHATSAPP E SO CAI NA CAIXA DE POSTAL;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;50
ROSICLEIA;64992002678;THALYA;;2025-03-01;Indicação Colaborador;Indicação;EVANDRO;COBRANÇA;;Não tem interesse;CLIENTE NÃO TEM INTERESSE;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;51
MARIA DE LURDES;64992645522;THALYA;;2025-12-19;Indicação Colaborador;Indicação;ELCIAS;COBRANÇA;;Fechado;CONTRATO FECHADO DIA 19/12/2025 | FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;52
CESAR;64993079595;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Não tem interesse;liguei cliente foi muito sem educação, e não quer o plano já fez com outra Pax;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;53
ORIVALDO;64992849197;THALYA;;2025-03-01;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;54
MADALENA;64992688744;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;55
ELINALDO;64993207353;ELVISLÂNIA;;2025-03-01;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;56
NATHALI;64993120539;THALYA;;2025-03-01;Indicação Colaborador;Indicação;KERLIANE;RECUP. EXTERNA;;Fechado;FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;57
VALDEMAR;6499945761;THALYA;;2025-03-27;Indicação Colaborador;Indicação;ROGERIO COELHO;COBRANÇA;;Fechado;CONTRATO FECHADO NO DIA 27/03/2025 | FECHADO;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;58
IDER;64992528317;THALYA;;2025-03-01;Indicação Colaborador;Indicação;RENATA S.;COBRANÇA;;Fechado;CONTRATO FECHADO PELO VENDEDOR WILLYAN;PROGRAMA DE INDICAÇÕES COLABORADOR.xlsx;PROGRAMA DE INDICACAO;Indicacoes colaborador;59
